category,subcategory,style,color,name,asset_key,base_path,rarity,price_cr,obtain_method,name_ko
head,eyes,look_r,orange,옆눈 오렌지,eyes_look_r_orange,\AssetsStore\spritesheets\head\eyes\look_r\orange.png,rare,0,gacha,옆눈 오렌지
head,eyes,look_r,purple,옆눈 퍼플,eyes_look_r_purple,\AssetsStore\spritesheets\head\eyes\look_r\purple.png,rare,0,gacha,옆눈 퍼플
head,eyes,look_r,red,옆눈 레드,eyes_look_r_red,\AssetsStore\spritesheets\head\eyes\look_r\red.png,rare,0,gacha,옆눈 레드
head,eyes,look_r,yellow,옆눈 옐로우,eyes_look_r_yellow,\AssetsStore\spritesheets\head\eyes\look_r\yellow.png,rare,0,gacha,옆눈 옐로우
head,eyes,look_l,blue,룩_L 블루 아이,eyes_look_l_blue,\AssetsStore\spritesheets\head\eyes\look_l\blue.png,rare,0,gacha,룩_L 블루 눈동자
head,eyes,look_l,brown,룩_L 브라운 아이,eyes_look_l_brown,\AssetsStore\spritesheets\head\eyes\look_l\brown.png,common,0,gacha,룩_L 브라운 눈동자
head,eyes,look_l,gray,룩_L 그레이 아이,eyes_look_l_gray,\AssetsStore\spritesheets\head\eyes\look_l\gray.png,common,0,gacha,룩_L 그레이 눈동자
head,eyes,look_l,green,룩_L 그린 아이,eyes_look_l_green,\AssetsStore\spritesheets\head\eyes\look_l\green.png,rare,0,gacha,룩_L 그린 눈동자
head,eyes,look_l,orange,룩_L 오렌지 아이,eyes_look_l_orange,\AssetsStore\spritesheets\head\eyes\look_l\orange.png,rare,0,gacha,룩_L 오렌지 눈동자
head,eyes,look_l,purple,룩_L 퍼플 아이,eyes_look_l_purple,\AssetsStore\spritesheets\head\eyes\look_l\purple.png,rare,0,gacha,룩_L 퍼플 눈동자
head,eyes,look_l,red,룩_L 레드 아이,eyes_look_l_red,\AssetsStore\spritesheets\head\eyes\look_l\red.png,rare,0,gacha,룩_L 레드 눈동자
head,eyes,look_l,yellow,룩_L 옐로우 아이,eyes_look_l_yellow,\AssetsStore\spritesheets\head\eyes\look_l\yellow.png,rare,0,gacha,룩_L 옐로우 눈동자
head,eyes,eyeroll,blue,아이롤 블루 아이,eyes_eyeroll_blue,\AssetsStore\spritesheets\head\eyes\eyeroll\blue.png,rare,0,gacha,아이롤 블루 눈동자
head,eyes,eyeroll,brown,아이롤 브라운 아이,eyes_eyeroll_brown,\AssetsStore\spritesheets\head\eyes\eyeroll\brown.png,common,0,gacha,아이롤 브라운 눈동자
head,eyes,eyeroll,gray,아이롤 그레이 아이,eyes_eyeroll_gray,\AssetsStore\spritesheets\head\eyes\eyeroll\gray.png,common,0,gacha,아이롤 그레이 눈동자
head,eyes,eyeroll,green,아이롤 그린 아이,eyes_eyeroll_green,\AssetsStore\spritesheets\head\eyes\eyeroll\green.png,rare,0,gacha,아이롤 그린 눈동자
head,eyes,eyeroll,orange,아이롤 오렌지 아이,eyes_eyeroll_orange,\AssetsStore\spritesheets\head\eyes\eyeroll\orange.png,rare,0,gacha,아이롤 오렌지 눈동자
head,eyes,eyeroll,purple,아이롤 퍼플 아이,eyes_eyeroll_purple,\AssetsStore\spritesheets\head\eyes\eyeroll\purple.png,rare,0,gacha,아이롤 퍼플 눈동자
head,eyes,eyeroll,red,아이롤 레드 아이,eyes_eyeroll_red,\AssetsStore\spritesheets\head\eyes\eyeroll\red.png,rare,0,gacha,아이롤 레드 눈동자
head,eyes,eyeroll,yellow,아이롤 옐로우 아이,eyes_eyeroll_yellow,\AssetsStore\spritesheets\head\eyes\eyeroll\yellow.png,rare,0,gacha,아이롤 옐로우 눈동자
head,eyes,default,blue,기본 블루 아이,eyes_default_blue,\AssetsStore\spritesheets\head\eyes\default\blue.png,rare,0,gacha,기본 블루 눈동자
head,eyes,default,brown,기본 브라운 아이,eyes_default_brown,\AssetsStore\spritesheets\head\eyes\default\brown.png,common,0,gacha,기본 브라운 눈동자
head,eyes,default,gray,기본 그레이 아이,eyes_default_gray,\AssetsStore\spritesheets\head\eyes\default\gray.png,common,0,gacha,기본 그레이 눈동자
head,eyes,default,green,기본 그린 아이,eyes_default_green,\AssetsStore\spritesheets\head\eyes\default\green.png,rare,0,gacha,기본 그린 눈동자
head,eyes,default,orange,기본 눈 오렌지,eyes_default_orange,\AssetsStore\spritesheets\head\eyes\default\orange.png,rare,0,gacha,기본 눈 오렌지
head,eyes,default,purple,기본 눈 퍼플,eyes_default_purple,\AssetsStore\spritesheets\head\eyes\default\purple.png,rare,0,gacha,기본 눈 퍼플
head,eyes,default,red,기본 눈 레드,eyes_default_red,\AssetsStore\spritesheets\head\eyes\default\red.png,rare,0,gacha,기본 눈 레드
head,eyes,default,yellow,기본 눈 옐로우,eyes_default_yellow,\AssetsStore\spritesheets\head\eyes\default\yellow.png,rare,0,gacha,기본 눈 옐로우
head,eyes,closing,blue,감은 눈 블루,eyes_closing_blue,\AssetsStore\spritesheets\head\eyes\closing\blue.png,rare,0,gacha,감은 눈 블루
head,eyes,closing,brown,감은 눈 브라운,eyes_closing_brown,\AssetsStore\spritesheets\head\eyes\closing\brown.png,common,0,gacha,감은 눈 브라운
head,eyes,closing,gray,감은 눈 그레이,eyes_closing_gray,\AssetsStore\spritesheets\head\eyes\closing\gray.png,common,0,gacha,감은 눈 그레이
head,eyes,closing,green,감은 눈 그린,eyes_closing_green,\AssetsStore\spritesheets\head\eyes\closing\green.png,rare,0,gacha,감은 눈 그린
head,eyes,closing,orange,감은 눈 오렌지,eyes_closing_orange,\AssetsStore\spritesheets\head\eyes\closing\orange.png,rare,0,gacha,감은 눈 오렌지
head,eyes,closing,purple,감은 눈 퍼플,eyes_closing_purple,\AssetsStore\spritesheets\head\eyes\closing\purple.png,rare,0,gacha,감은 눈 퍼플
head,eyes,closing,red,감은 눈 레드,eyes_closing_red,\AssetsStore\spritesheets\head\eyes\closing\red.png,rare,0,gacha,감은 눈 레드
head,eyes,closing,yellow,감은 눈 옐로우,eyes_closing_yellow,\AssetsStore\spritesheets\head\eyes\closing\yellow.png,rare,0,gacha,감은 눈 옐로우
head,eyes,anger,blue,화난 눈 블루,eyes_anger_blue,\AssetsStore\spritesheets\head\eyes\anger\blue.png,rare,0,gacha,화난 눈 블루
head,eyes,anger,brown,화난 눈 브라운,eyes_anger_brown,\AssetsStore\spritesheets\head\eyes\anger\brown.png,common,0,gacha,화난 눈 브라운
head,eyes,anger,gray,화난 눈 그레이,eyes_anger_gray,\AssetsStore\spritesheets\head\eyes\anger\gray.png,common,0,gacha,화난 눈 그레이
head,eyes,anger,green,화난 눈 그린,eyes_anger_green,\AssetsStore\spritesheets\head\eyes\anger\green.png,rare,0,gacha,화난 눈 그린
head,eyes,anger,orange,화난 눈 오렌지,eyes_anger_orange,\AssetsStore\spritesheets\head\eyes\anger\orange.png,rare,0,gacha,화난 눈 오렌지
head,eyes,anger,purple,화난 눈 퍼플,eyes_anger_purple,\AssetsStore\spritesheets\head\eyes\anger\purple.png,rare,0,gacha,화난 눈 퍼플
head,eyes,anger,red,화난 눈 레드,eyes_anger_red,\AssetsStore\spritesheets\head\eyes\anger\red.png,rare,0,gacha,화난 눈 레드
head,eyes,anger,yellow,화난 눈 옐로우,eyes_anger_yellow,\AssetsStore\spritesheets\head\eyes\anger\yellow.png,rare,0,gacha,화난 눈 옐로우
head,eyebrows,thin,ash,얇은 회색 눈썹,eyebrows_thin_ash,\AssetsStore\spritesheets\head\eyebrows\thin\ash.png,common,0,gacha,얇은 회색 눈썹
head,eyebrows,thin,black,얇은 블랙 눈썹,eyebrows_thin_black,\AssetsStore\spritesheets\head\eyebrows\thin\black.png,common,0,gacha,얇은 블랙 눈썹
head,eyebrows,thin,blonde,얇은 블론드 눈썹,eyebrows_thin_blonde,\AssetsStore\spritesheets\head\eyebrows\thin\blonde.png,common,0,gacha,얇은 블론드 눈썹
head,eyebrows,thin,blue,얇은 블루 눈썹,eyebrows_thin_blue,\AssetsStore\spritesheets\head\eyebrows\thin\blue.png,rare,0,gacha,얇은 블루 눈썹
head,eyebrows,thin,carrot,얇은 캐롯 눈썹,eyebrows_thin_carrot,\AssetsStore\spritesheets\head\eyebrows\thin\carrot.png,rare,0,gacha,얇은 캐롯 눈썹
head,eyebrows,thin,chestnut,얇은 체스트넛 눈썹,eyebrows_thin_chestnut,\AssetsStore\spritesheets\head\eyebrows\thin\chestnut.png,common,0,gacha,얇은 체스트넛 눈썹
head,eyebrows,thin,ginger,얇은 진저 눈썹,eyebrows_thin_ginger,\AssetsStore\spritesheets\head\eyebrows\thin\ginger.png,common,0,gacha,얇은 진저 눈썹
head,eyebrows,thin,gold,얇은 골드 눈썹,eyebrows_thin_gold,\AssetsStore\spritesheets\head\eyebrows\thin\gold.png,epic,0,gacha,얇은 골드 눈썹
head,eyebrows,thin,gray,얇은 그레이 눈썹,eyebrows_thin_gray,\AssetsStore\spritesheets\head\eyebrows\thin\gray.png,common,0,gacha,얇은 그레이 눈썹
head,eyebrows,thin,green,얇은 그린 눈썹,eyebrows_thin_green,\AssetsStore\spritesheets\head\eyebrows\thin\green.png,rare,0,gacha,얇은 그린 눈썹
head,eyebrows,thin,navy,얇은 네이비 눈썹,eyebrows_thin_navy,\AssetsStore\spritesheets\head\eyebrows\thin\navy.png,rare,0,gacha,얇은 네이비 눈썹
head,eyebrows,thin,orange,얇은 오렌지 눈썹,eyebrows_thin_orange,\AssetsStore\spritesheets\head\eyebrows\thin\orange.png,rare,0,gacha,얇은 오렌지 눈썹
head,eyebrows,thin,pink,얇은 핑크 눈썹,eyebrows_thin_pink,\AssetsStore\spritesheets\head\eyebrows\thin\pink.png,rare,0,gacha,얇은 핑크 눈썹
head,eyebrows,thin,platinum,얇은 플래티넘 눈썹,eyebrows_thin_platinum,\AssetsStore\spritesheets\head\eyebrows\thin\platinum.png,legendary,0,gacha,얇은 플래티넘 눈썹
head,eyebrows,thin,purple,얇은 퍼플 눈썹,eyebrows_thin_purple,\AssetsStore\spritesheets\head\eyebrows\thin\purple.png,rare,0,gacha,얇은 퍼플 눈썹
head,eyebrows,thin,raven,얇은 레이븐 눈썹,eyebrows_thin_raven,\AssetsStore\spritesheets\head\eyebrows\thin\raven.png,common,0,gacha,얇은 레이븐 눈썹
head,eyebrows,thin,red,얇은 레드 눈썹,eyebrows_thin_red,\AssetsStore\spritesheets\head\eyebrows\thin\red.png,rare,0,gacha,얇은 레드 눈썹
head,eyebrows,thin,redhead,얇은 레드헤드 눈썹,eyebrows_thin_redhead,\AssetsStore\spritesheets\head\eyebrows\thin\redhead.png,common,0,gacha,얇은 레드헤드 눈썹
head,eyebrows,thin,rose,얇은 로즈 눈썹,eyebrows_thin_rose,\AssetsStore\spritesheets\head\eyebrows\thin\rose.png,rare,0,gacha,얇은 로즈 눈썹
head,eyebrows,thin,sandy,얇은 샌디 눈썹,eyebrows_thin_sandy,\AssetsStore\spritesheets\head\eyebrows\thin\sandy.png,common,0,gacha,얇은 샌디 눈썹
head,eyebrows,thin,strawberry,얇은 눈썹 스트로베리,eyebrows_thin_strawberry,\AssetsStore\spritesheets\head\eyebrows\thin\strawberry.png,rare,0,gacha,얇은 눈썹 스트로베리
head,eyebrows,thin,violet,얇은 눈썹 바이올렛,eyebrows_thin_violet,\AssetsStore\spritesheets\head\eyebrows\thin\violet.png,rare,0,gacha,얇은 눈썹 바이올렛
head,eyebrows,thin,white,얇은 눈썹 화이트,eyebrows_thin_white,\AssetsStore\spritesheets\head\eyebrows\thin\white.png,common,0,gacha,얇은 눈썹 화이트
head,eyebrows,thick,ash,두꺼운 눈썹 애쉬,eyebrows_thick_ash,\AssetsStore\spritesheets\head\eyebrows\thick\ash.png,common,0,gacha,두꺼운 눈썹 애쉬
head,eyebrows,thick,black,두꺼운 눈썹 블랙,eyebrows_thick_black,\AssetsStore\spritesheets\head\eyebrows\thick\black.png,common,0,gacha,두꺼운 눈썹 블랙
head,eyebrows,thick,blonde,두꺼운 눈썹 블론드,eyebrows_thick_blonde,\AssetsStore\spritesheets\head\eyebrows\thick\blonde.png,common,0,gacha,두꺼운 눈썹 블론드
head,eyebrows,thick,blue,두꺼운 눈썹 블루,eyebrows_thick_blue,\AssetsStore\spritesheets\head\eyebrows\thick\blue.png,rare,0,gacha,두꺼운 눈썹 블루
head,eyebrows,thick,carrot,두꺼운 눈썹 캐롯,eyebrows_thick_carrot,\AssetsStore\spritesheets\head\eyebrows\thick\carrot.png,rare,0,gacha,두꺼운 눈썹 캐롯
head,eyebrows,thick,chestnut,두꺼운 눈썹 체스트넛,eyebrows_thick_chestnut,\AssetsStore\spritesheets\head\eyebrows\thick\chestnut.png,common,0,gacha,두꺼운 눈썹 체스트넛
head,eyebrows,thick,ginger,두꺼운 눈썹 진저,eyebrows_thick_ginger,\AssetsStore\spritesheets\head\eyebrows\thick\ginger.png,common,0,gacha,두꺼운 눈썹 진저
head,eyebrows,thick,gold,두꺼운 눈썹 골드,eyebrows_thick_gold,\AssetsStore\spritesheets\head\eyebrows\thick\gold.png,epic,0,gacha,두꺼운 눈썹 골드
head,eyebrows,thick,gray,두꺼운 눈썹 그레이,eyebrows_thick_gray,\AssetsStore\spritesheets\head\eyebrows\thick\gray.png,common,0,gacha,두꺼운 눈썹 그레이
head,eyebrows,thick,green,두꺼운 눈썹 그린,eyebrows_thick_green,\AssetsStore\spritesheets\head\eyebrows\thick\green.png,rare,0,gacha,두꺼운 눈썹 그린
head,eyebrows,thick,navy,두꺼운 눈썹 네이비,eyebrows_thick_navy,\AssetsStore\spritesheets\head\eyebrows\thick\navy.png,rare,0,gacha,두꺼운 눈썹 네이비
head,eyebrows,thick,orange,두꺼운 눈썹 오렌지,eyebrows_thick_orange,\AssetsStore\spritesheets\head\eyebrows\thick\orange.png,rare,0,gacha,두꺼운 눈썹 오렌지
head,eyebrows,thick,pink,두꺼운 눈썹 핑크,eyebrows_thick_pink,\AssetsStore\spritesheets\head\eyebrows\thick\pink.png,rare,0,gacha,두꺼운 눈썹 핑크
head,eyebrows,thick,platinum,두꺼운 눈썹 플래티넘,eyebrows_thick_platinum,\AssetsStore\spritesheets\head\eyebrows\thick\platinum.png,legendary,0,gacha,두꺼운 눈썹 플래티넘
head,eyebrows,thick,purple,두꺼운 눈썹 퍼플,eyebrows_thick_purple,\AssetsStore\spritesheets\head\eyebrows\thick\purple.png,rare,0,gacha,두꺼운 눈썹 퍼플
head,eyebrows,thick,raven,두꺼운 눈썹 레이븐,eyebrows_thick_raven,\AssetsStore\spritesheets\head\eyebrows\thick\raven.png,common,0,gacha,두꺼운 눈썹 레이븐
head,eyebrows,thick,red,두꺼운 눈썹 레드,eyebrows_thick_red,\AssetsStore\spritesheets\head\eyebrows\thick\red.png,rare,0,gacha,두꺼운 눈썹 레드
head,eyebrows,thick,redhead,두꺼운 눈썹 레드헤드,eyebrows_thick_redhead,\AssetsStore\spritesheets\head\eyebrows\thick\redhead.png,rare,0,gacha,두꺼운 눈썹 레드헤드
head,eyebrows,thick,rose,두꺼운 눈썹 로즈,eyebrows_thick_rose,\AssetsStore\spritesheets\head\eyebrows\thick\rose.png,rare,0,gacha,두꺼운 눈썹 로즈
head,eyebrows,thick,sandy,두꺼운 눈썹 샌디,eyebrows_thick_sandy,\AssetsStore\spritesheets\head\eyebrows\thick\sandy.png,common,0,gacha,두꺼운 눈썹 샌디
head,eyebrows,thick,strawberry,두꺼운 눈썹 스트로베리,eyebrows_thick_strawberry,\AssetsStore\spritesheets\head\eyebrows\thick\strawberry.png,rare,0,gacha,두꺼운 눈썹 스트로베리
head,eyebrows,thick,violet,두꺼운 눈썹 바이올렛,eyebrows_thick_violet,\AssetsStore\spritesheets\head\eyebrows\thick\violet.png,rare,0,gacha,두꺼운 눈썹 바이올렛
head,eyebrows,thick,white,두꺼운 눈썹 화이트,eyebrows_thick_white,\AssetsStore\spritesheets\head\eyebrows\thick\white.png,common,0,gacha,두꺼운 눈썹 화이트
head,ears,medium,amber,미디엄 이어 앰버,ears_medium_amber,\AssetsStore\spritesheets\head\ears\medium\amber.png,rare,0,gacha,중간형 귀 앰버
head,ears,medium,black,미디엄 이어 블랙,ears_medium_black,\AssetsStore\spritesheets\head\ears\medium\black.png,common,0,gacha,중간형 귀 블랙
head,ears,medium,blue,미디엄 이어 블루,ears_medium_blue,\AssetsStore\spritesheets\head\ears\medium\blue.png,rare,0,gacha,중간형 귀 블루
head,ears,medium,bright_green,미디엄 이어 브라이트 그린,ears_medium_bright_green,\AssetsStore\spritesheets\head\ears\medium\bright_green.png,epic,0,gacha,중간형 귀 브라이트 그린
head,ears,medium,bronze,미디엄 이어 브론즈,ears_medium_bronze,\AssetsStore\spritesheets\head\ears\medium\bronze.png,epic,0,gacha,중간형 귀 브론즈
head,ears,medium,brown,미디엄 이어 브라운,ears_medium_brown,\AssetsStore\spritesheets\head\ears\medium\brown.png,common,0,gacha,중간형 귀 브라운
head,ears,medium,dark_green,미디엄 이어 다크 그린,ears_medium_dark_green,\AssetsStore\spritesheets\head\ears\medium\dark_green.png,common,0,gacha,중간형 귀 다크 그린
head,ears,medium,fur_black,미디엄 퍼 이어 블랙,ears_medium_fur_black,\AssetsStore\spritesheets\head\ears\medium\fur_black.png,common,0,gacha,중간형 퍼 귀 블랙
head,ears,medium,fur_brown,미디엄 퍼 이어 브라운,ears_medium_fur_brown,\AssetsStore\spritesheets\head\ears\medium\fur_brown.png,common,0,gacha,중간형 퍼 귀 브라운
head,ears,medium,fur_copper,미디엄 퍼 이어 코퍼,ears_medium_fur_copper,\AssetsStore\spritesheets\head\ears\medium\fur_copper.png,epic,0,gacha,중간형 퍼 귀 코퍼
head,ears,medium,fur_gold,미디엄 퍼 이어 골드,ears_medium_fur_gold,\AssetsStore\spritesheets\head\ears\medium\fur_gold.png,legendary,0,gacha,중간형 퍼 귀 골드
head,ears,medium,fur_grey,미디엄 퍼 이어 그레이,ears_medium_fur_grey,\AssetsStore\spritesheets\head\ears\medium\fur_grey.png,common,0,gacha,중간형 퍼 귀 그레이
head,ears,medium,fur_tan,미디엄 퍼 이어 탄,ears_medium_fur_tan,\AssetsStore\spritesheets\head\ears\medium\fur_tan.png,common,0,gacha,중간형 퍼 귀 탄
head,ears,medium,fur_white,미디엄 퍼 이어 화이트,ears_medium_fur_white,\AssetsStore\spritesheets\head\ears\medium\fur_white.png,common,0,gacha,중간형 퍼 귀 화이트
head,ears,medium,green,미디엄 이어스 그린,ears_medium_green,\AssetsStore\spritesheets\head\ears\medium\green.png,rare,0,gacha,미디엄 그린 귀
head,ears,medium,lavender,미디엄 이어스 라벤더,ears_medium_lavender,\AssetsStore\spritesheets\head\ears\medium\lavender.png,epic,0,gacha,미디엄 라벤더 귀
head,ears,medium,olive,미디엄 이어스 올리브,ears_medium_olive,\AssetsStore\spritesheets\head\ears\medium\olive.png,rare,0,gacha,미디엄 올리브 귀
head,ears,medium,pale_green,미디엄 이어스 페일 그린,ears_medium_pale_green,\AssetsStore\spritesheets\head\ears\medium\pale_green.png,rare,0,gacha,미디엄 페일 그린 귀
head,ears,medium,taupe,미디엄 이어스 토프,ears_medium_taupe,\AssetsStore\spritesheets\head\ears\medium\taupe.png,rare,0,gacha,미디엄 토프 귀
head,ears,medium,zombie,미디엄 좀비 이어스,ears_medium_zombie,\AssetsStore\spritesheets\head\ears\medium\zombie.png,legendary,0,gacha,미디엄 좀비 귀
head,ears,medium,zombie_green,미디엄 좀비 그린 이어스,ears_medium_zombie_green,\AssetsStore\spritesheets\head\ears\medium\zombie_green.png,legendary,0,gacha,미디엄 좀비 그린 귀
